ModelIndex,ModelName,HyperGridIndex,HyperParams,TrainingTime (s),TestTime (s),Accuracy at 10%,Precision at 10%,Recall at 10%,F1 at 10%,Roc_Auc at 10%
0.0,Logistic Regression,32.0,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear'}",0.07280707359313965,0.0,0.3714733542319749,0.9764705882352941,0.13481321061180293,0.23691722169362514,0.6693737592492329
0.0,Logistic Regression,33.0,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs'}",0.03291177749633789,0.0009982585906982422,0.3722570532915361,0.9803921568627452,0.1353546291283162,0.2378686964795433,0.6694782031049008
0.0,Logistic Regression,34.0,"{'penalty': 'l2', 'C': 0.01, 'solver': 'newton-cg'}",0.07579684257507324,0.0,0.3722570532915361,0.9803921568627452,0.1353546291283162,0.2378686964795433,0.6694789710744278
0.0,Logistic Regression,35.0,"{'penalty': 'l2', 'C': 0.01, 'solver': 'sag'}",0.4188802242279053,0.0009968280792236328,0.3722570532915361,0.9803921568627452,0.1353546291283162,0.2378686964795433,0.6694866507696975
1.0,Decision Tree,16.0,"{'min_samples_split': 0.05, 'max_depth': 5}",0.02792501449584961,0.000997781753540039,0.3722570532915361,0.9803921568627452,0.1353546291283162,0.2378686964795433,0.6711865513176437
2.0,Random Forest,30.0,"{'n_estimators': 300, 'max_depth': 10, 'max_features': 5}",0.773930549621582,0.1049509048461914,0.3738244514106583,0.9882352941176472,0.13643746616134272,0.2397716460513797,0.6860049073252774
2.0,Random Forest,78.0,"{'n_estimators': 1000, 'max_depth': 10, 'max_features': 5}",2.421525001525879,0.3051912784576416,0.3738244514106583,0.9882352941176472,0.13643746616134272,0.2397716460513797,0.6858927837743398
3.0,Bagging,61.0,"{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 10}",2.0714385509490967,0.4996640682220459,0.3722570532915361,0.9803921568627452,0.1353546291283162,0.2378686964795433,0.6883898366912801
4.0,Naive Bayes,0.0,{},0.008975744247436523,0.002993106842041016,0.35893416927899685,0.9137254901960784,0.1261505143475907,0.2216936251189344,0.6658771939929424
5.0,KNN,0.0,"{'n_neighbors': 100, 'weights': 'uniform', 'metric': 'euclidean'}",0.0708160400390625,0.26030325889587397,0.37539184952978055,0.996078431372549,0.13752030319436925,0.241674595623216,0.6907563347886356
5.0,KNN,3.0,"{'n_neighbors': 100, 'weights': 'uniform', 'metric': 'minkowski'}",0.07080650329589844,0.34406423568725586,0.37539184952978055,0.996078431372549,0.13752030319436925,0.241674595623216,0.6907563347886356
5.0,KNN,73.0,"{'n_neighbors': 1000, 'weights': 'uniform', 'metric': 'manhattan'}",0.06981110572814941,0.923595666885376,0.3683385579937304,0.9607843137254902,0.13264753654574987,0.2331113225499524,0.6711331774355193
6.0,Linear SVM,7.0,"{'penalty': 'l2', 'C': 0.01}",0.2982370853424072,0.0,0.3722570532915361,0.9803921568627451,0.1353546291283162,0.2378686964795433,0.6693330568643037
